ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERDATE,PRODUCTLINE,CITY,COUNTRY,DEALSIZE,TOTAL_SALES
10382,34,95.35,2005-02-17,Classic Cars,San Rafael,USA,Medium,3241.8999999999996
10396,33,100.0,2005-03-23,Classic Cars,San Rafael,USA,Medium,3300.0
10413,22,100.0,2005-05-05,Classic Cars,Bridgewater,USA,Medium,2200.0
10108,39,89.38,2003-03-03,Classic Cars,Makati City,Philippines,Medium,3485.8199999999997
10122,32,63.84,2003-05-08,Classic Cars,Marseille,France,Small,2042.88
10135,24,75.01,2003-07-02,Classic Cars,San Rafael,USA,Small,1800.2400000000002
10147,21,63.84,2003-09-05,Classic Cars,Brickhaven,USA,Small,1340.64
10159,24,73.42,2003-10-10,Classic Cars,San Francisco,USA,Small,1762.08
10169,36,63.84,2003-11-04,Classic Cars,North Sydney,Australia,Small,2298.2400000000002
10181,20,81.4,2003-11-12,Classic Cars,Bergen,Norway,Small,1628.0
10191,30,64.64,2003-11-20,Classic Cars,Koln,Germany,Small,1939.2
10203,44,82.99,2003-12-02,Classic Cars,Madrid,Spain,Medium,3651.56
10211,28,92.57,2004-01-15,Classic Cars,Paris,France,Small,2591.96
10225,37,77.41,2004-02-22,Classic Cars,Gensve,Switzerland,Small,2864.17
10238,20,74.21,2004-04-09,Classic Cars,Kobenhavn,Denmark,Small,1484.1999999999998
10253,25,90.17,2004-06-01,Classic Cars,Liverpool,UK,Small,2254.25
10266,35,76.61,2004-07-06,Classic Cars,Reggio Emilia,Italy,Small,2681.35
10276,38,83.79,2004-08-02,Classic Cars,Brickhaven,USA,Medium,3184.0200000000004
10287,41,69.43,2004-08-30,Classic Cars,Gensve,Switzerland,Small,2846.63
10300,22,76.61,2003-10-04,Classic Cars,Frankfurt,Germany,Small,1685.42
10310,49,81.4,2004-10-16,Classic Cars,Koln,Germany,Medium,3988.6000000000004
10320,38,73.42,2004-11-03,Classic Cars,Lule,Sweden,Small,2789.96
10329,33,100.0,2004-11-15,Classic Cars,NYC,USA,Medium,3300.0
10341,36,93.56,2004-11-24,Classic Cars,Salzburg,Austria,Medium,3368.16
10363,34,81.62,2005-01-06,Classic Cars,Espoo,Finland,Small,2775.08
10377,24,67.83,2005-02-09,Classic Cars,Helsinki,Finland,Small,1627.92
10389,36,70.26,2005-03-03,Classic Cars,Boras,Sweden,Small,2529.36
10419,34,90.17,2005-05-17,Classic Cars,Salzburg,Austria,Medium,3065.78
10104,41,100.0,2003-01-31,Trucks and Buses,Madrid,Spain,Medium,4100.0
10115,46,100.0,2003-04-04,Trucks and Buses,NYC,USA,Medium,4600.0
10127,24,100.0,2003-06-03,Trucks and Buses,NYC,USA,Small,2400.0
10141,21,100.0,2003-08-01,Trucks and Buses,Espoo,Finland,Small,2100.0
10151,24,100.0,2003-09-21,Trucks and Buses,Oulu,Finland,Medium,2400.0
10165,48,100.0,2003-10-22,Trucks and Buses,Singapore,Singapore,Medium,4800.0
10175,26,100.0,2003-11-06,Trucks and Buses,London,UK,Medium,2600.0
10184,37,100.0,2003-11-14,Trucks and Buses,Sevilla,Spain,Medium,3700.0
10195,49,100.0,2003-11-25,Trucks and Buses,White Plains,USA,Medium,4900.0
10207,34,99.54,2003-12-09,Trucks and Buses,Boston,USA,Medium,3384.36
10219,48,100.0,2004-02-10,Trucks and Buses,Brisbane,USA,Medium,4800.0
10229,36,100.0,2004-03-11,Trucks and Buses,San Rafael,USA,Medium,3600.0
10246,46,100.0,2004-05-05,Trucks and Buses,Madrid,Spain,Medium,4600.0
10259,46,100.0,2004-06-15,Trucks and Buses,Singapore,Singapore,Medium,4600.0
10271,31,97.17,2004-07-20,Trucks and Buses,San Rafael,USA,Medium,3012.27
10281,41,100.0,2004-08-19,Trucks and Buses,Allentown,USA,Medium,4100.0
10292,21,100.0,2004-09-08,Trucks and Buses,NYC,USA,Small,2100.0
10305,38,100.0,2004-10-13,Trucks and Buses,Cambridge,USA,Medium,3800.0
10314,45,100.0,2004-10-22,Trucks and Buses,Aaarhus,Denmark,Medium,4500.0
10324,26,58.38,2004-11-05,Trucks and Buses,NYC,USA,Small,1517.88
10336,38,100.0,2004-11-20,Trucks and Buses,Paris,France,Medium,3800.0
10349,48,100.0,2004-12-01,Trucks and Buses,NYC,USA,Medium,4800.0
10358,42,64.16,2004-12-10,Trucks and Buses,Madrid,Spain,Small,2694.72
10371,49,35.71,2005-01-23,Trucks and Buses,San Rafael,USA,Small,1749.79
10382,32,66.58,2005-02-17,Trucks and Buses,San Rafael,USA,Small,2130.56
10412,54,100.0,2005-05-03,Trucks and Buses,Madrid,Spain,Medium,5400.0
10425,33,100.0,2005-05-31,Trucks and Buses,Nantes,France,Medium,3300.0
10108,36,100.0,2003-03-03,Classic Cars,Makati City,Philippines,Medium,3600.0
10122,20,100.0,2003-05-08,Classic Cars,Marseille,France,Small,2000.0
10135,29,97.89,2003-07-02,Classic Cars,San Rafael,USA,Small,2838.81
10147,33,97.89,2003-09-05,Classic Cars,Brickhaven,USA,Medium,3230.37
10160,50,100.0,2003-10-11,Classic Cars,Los Angeles,USA,Medium,5000.0
10170,41,100.0,2003-11-04,Classic Cars,Graz,Austria,Medium,4100.0
10181,36,100.0,2003-11-12,Classic Cars,Bergen,Norway,Medium,3600.0
10192,27,100.0,2003-11-20,Classic Cars,Nashua,USA,Medium,2700.0
10203,47,100.0,2003-12-02,Classic Cars,Madrid,Spain,Medium,4700.0
10212,33,100.0,2004-01-16,Classic Cars,Madrid,Spain,Medium,3300.0
10225,21,100.0,2004-02-22,Classic Cars,Gensve,Switzerland,Small,2100.0
10239,21,93.28,2004-04-12,Classic Cars,Oulu,Finland,Small,1958.88
10253,41,100.0,2004-06-01,Classic Cars,Liverpool,UK,Medium,4100.0
10266,40,100.0,2004-07-06,Classic Cars,Reggio Emilia,Italy,Medium,4000.0
10277,28,100.0,2004-08-04,Classic Cars,Singapore,Singapore,Medium,2800.0
10287,23,100.0,2004-08-30,Classic Cars,Gensve,Switzerland,Small,2300.0
10300,23,100.0,2003-10-04,Classic Cars,Frankfurt,Germany,Small,2300.0
10310,25,100.0,2004-10-16,Classic Cars,Koln,Germany,Small,2500.0
10321,24,100.0,2004-11-04,Classic Cars,New Bedford,USA,Small,2400.0
10329,39,64.74,2004-11-15,Classic Cars,NYC,USA,Small,2524.8599999999997
10341,55,75.2,2004-11-24,Classic Cars,Salzburg,Austria,Medium,4136.0
10363,46,88.45,2005-01-06,Classic Cars,Espoo,Finland,Medium,4068.7000000000003
10377,50,100.0,2005-02-09,Classic Cars,Helsinki,Finland,Medium,5000.0
10389,47,100.0,2005-03-03,Classic Cars,Boras,Sweden,Medium,4700.0
10405,97,93.28,2005-04-14,Classic Cars,Strasbourg,France,Large,9048.16
10419,32,100.0,2005-05-17,Classic Cars,Salzburg,Austria,Medium,3200.0
10103,35,100.0,2003-01-29,Trucks and Buses,Stavern,Norway,Medium,3500.0
10113,49,100.0,2003-03-26,Trucks and Buses,San Rafael,USA,Medium,4900.0
10126,38,100.0,2003-05-28,Trucks and Buses,Madrid,Spain,Medium,3800.0
10140,32,100.0,2003-07-24,Trucks and Buses,Burlingame,USA,Medium,3200.0
10150,34,100.0,2003-09-19,Trucks and Buses,Singapore,Singapore,Medium,3400.0
10164,36,99.17,2003-10-21,Trucks and Buses,Graz,Austria,Medium,3570.12
10174,48,93.34,2003-11-06,Trucks and Buses,South Brisbane,Australia,Medium,4480.32
10183,21,96.84,2003-11-13,Trucks and Buses,Philadelphia,USA,Small,2033.64
10194,21,93.34,2003-11-25,Trucks and Buses,Lyon,France,Small,1960.14
10206,34,100.0,2003-12-05,Trucks and Buses,Vancouver,Canada,Medium,3400.0
10215,46,100.0,2004-01-29,Trucks and Buses,Burbank,USA,Medium,4600.0
10228,32,100.0,2004-03-10,Trucks and Buses,Cambridge,USA,Medium,3200.0
10245,29,100.0,2004-05-04,Trucks and Buses,New Haven,USA,Medium,2900.0
10258,41,100.0,2004-06-15,Trucks and Buses,Minato-ku,Japan,Medium,4100.0
10270,43,96.84,2004-07-19,Trucks and Buses,Chatswood,Australia,Medium,4164.12
10280,24,100.0,2004-08-17,Trucks and Buses,Torino,Italy,Small,2400.0
10291,41,100.0,2004-09-08,Trucks and Buses,Boras,Sweden,Medium,4100.0
10304,46,98.0,2004-10-11,Trucks and Buses,Versailles,France,Medium,4508.0
10312,32,100.0,2004-10-21,Trucks and Buses,San Rafael,USA,Medium,3200.0
10322,22,100.0,2004-11-04,Trucks and Buses,Nashua,USA,Small,2200.0
10333,29,40.25,2004-11-18,Trucks and Buses,San Francisco,USA,Small,1167.25
10347,42,49.6,2004-11-29,Trucks and Buses,Melbourne,Australia,Small,2083.2000000000003
10357,39,98.0,2004-12-10,Trucks and Buses,San Rafael,USA,Medium,3822.0
10370,27,100.0,2005-01-20,Trucks and Buses,North Sydney,Australia,Medium,2700.0
10381,48,98.0,2005-02-17,Trucks and Buses,San Francisco,USA,Medium,4704.0
10391,29,85.1,2005-03-09,Trucks and Buses,North Sydney,Australia,Small,2467.8999999999996
10411,27,100.0,2005-05-01,Trucks and Buses,Montreal,Canada,Medium,2700.0
10424,54,100.0,2005-05-31,Trucks and Buses,Madrid,Spain,Large,5400.0
10109,26,100.0,2003-03-10,Classic Cars,Philadelphia,USA,Medium,2600.0
10122,34,100.0,2003-05-08,Classic Cars,Marseille,France,Medium,3400.0
10136,25,100.0,2003-07-04,Classic Cars,Toulouse,France,Medium,2500.0
10148,23,100.0,2003-09-11,Classic Cars,North Sydney,Australia,Small,2300.0
10161,28,100.0,2003-10-17,Classic Cars,Aaarhus,Denmark,Medium,2800.0
10171,35,100.0,2003-11-05,Classic Cars,Montreal,Canada,Medium,3500.0
10181,44,100.0,2003-11-12,Classic Cars,Bergen,Norway,Medium,4400.0
10192,22,100.0,2003-11-20,Classic Cars,Nashua,USA,Medium,2200.0
10204,42,100.0,2003-12-02,Classic Cars,NYC,USA,Medium,4200.0
10212,29,100.0,2004-01-16,Classic Cars,Madrid,Spain,Medium,2900.0
10225,32,100.0,2004-02-22,Classic Cars,Gensve,Switzerland,Medium,3200.0
10240,41,100.0,2004-04-13,Classic Cars,Osaka,Japan,Medium,4100.0
10253,26,100.0,2004-06-01,Classic Cars,Liverpool,UK,Medium,2600.0
10266,21,100.0,2004-07-06,Classic Cars,Reggio Emilia,Italy,Small,2100.0
10278,34,100.0,2004-08-06,Classic Cars,Las Vegas,USA,Medium,3400.0
10287,41,100.0,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,4100.0
10301,37,100.0,2003-10-05,Classic Cars,Oslo,Norway,Medium,3700.0
10310,37,100.0,2004-10-16,Classic Cars,Koln,Germany,Medium,3700.0
10321,41,100.0,2004-11-04,Classic Cars,New Bedford,USA,Medium,4100.0
10331,46,100.0,2004-11-17,Classic Cars,Philadelphia,USA,Medium,4600.0
10342,40,100.0,2004-11-24,Classic Cars,Melbourne,Australia,Medium,4000.0
10356,43,97.6,2004-12-09,Classic Cars,Paris,France,Medium,4196.8
10365,30,87.06,2005-01-07,Classic Cars,New Bedford,USA,Small,2611.8
10377,35,100.0,2005-02-09,Classic Cars,Helsinki,Finland,Medium,3500.0
10390,36,93.77,2005-03-04,Classic Cars,San Rafael,USA,Medium,3375.72
10406,61,100.0,2005-04-15,Classic Cars,Kobenhavn,Denmark,Large,6100.0
10419,38,100.0,2005-05-17,Classic Cars,Salzburg,Austria,Medium,3800.0
10102,39,100.0,2003-01-10,Vintage Cars,NYC,USA,Medium,3900.0
10111,33,99.66,2003-03-25,Vintage Cars,San Francisco,USA,Medium,3288.7799999999997
10125,32,100.0,2003-05-21,Vintage Cars,Melbourne,Australia,Medium,3200.0
10139,31,100.0,2003-07-16,Vintage Cars,Chatswood,Australia,Medium,3100.0
10149,50,100.0,2003-09-12,Vintage Cars,Brisbane,USA,Medium,5000.0
10162,48,91.44,2003-10-18,Vintage Cars,San Francisco,USA,Medium,4389.12
10173,43,100.0,2003-11-05,Vintage Cars,Bergamo,Italy,Medium,4300.0
10182,25,87.33,2003-11-12,Vintage Cars,San Rafael,USA,Small,2183.25
10193,28,100.0,2003-11-21,Vintage Cars,Glen Waverly,Australia,Medium,2800.0
10205,36,100.0,2003-12-03,Vintage Cars,Madrid,Spain,Medium,3600.0
10215,27,89.38,2004-01-29,Vintage Cars,Burbank,USA,Small,2413.2599999999998
10227,25,100.0,2004-03-02,Vintage Cars,Lyon,France,Small,2500.0
10244,40,100.0,2004-04-29,Vintage Cars,Madrid,Spain,Medium,4000.0
10256,34,95.55,2004-06-08,Vintage Cars,Kobenhavn,Denmark,Medium,3248.7
10280,50,100.0,2004-08-17,Vintage Cars,Torino,Italy,Medium,5000.0
10289,38,100.0,2004-09-03,Vintage Cars,Bergen,Norway,Medium,3800.0
10304,37,95.55,2004-10-11,Vintage Cars,Versailles,France,Medium,3535.35
10312,43,89.38,2004-10-21,Vintage Cars,San Rafael,USA,Medium,3843.3399999999997
10322,43,86.3,2004-11-04,Vintage Cars,Nashua,USA,Medium,3710.9
10332,46,95.13,2004-11-17,Vintage Cars,Manchester,UK,Medium,4375.98
10346,42,36.11,2004-11-29,Vintage Cars,Las Vegas,USA,Small,1516.62
10356,50,50.18,2004-12-09,Vintage Cars,Paris,France,Small,2509.0
10369,44,100.0,2005-01-20,Vintage Cars,Brickhaven,USA,Large,4400.0
10380,27,93.16,2005-02-16,Vintage Cars,Madrid,Spain,Small,2515.3199999999997
10391,35,100.0,2005-03-09,Vintage Cars,North Sydney,Australia,Medium,3500.0
10422,51,95.55,2005-05-30,Vintage Cars,Allentown,USA,Medium,4873.05
10102,41,50.14,2003-01-10,Vintage Cars,NYC,USA,Small,2055.7400000000002
10111,48,49.06,2003-03-25,Vintage Cars,San Francisco,USA,Small,2354.88
10126,42,54.99,2003-05-28,Vintage Cars,Madrid,Spain,Small,2309.58
10139,49,43.13,2003-07-16,Vintage Cars,Chatswood,Australia,Small,2113.3700000000003
10149,30,58.22,2003-09-12,Vintage Cars,Brisbane,USA,Small,1746.6
10162,45,51.21,2003-10-18,Vintage Cars,San Francisco,USA,Small,2304.45
10173,48,44.21,2003-11-05,Vintage Cars,Bergamo,Italy,Small,2122.08
10182,32,54.45,2003-11-12,Vintage Cars,San Rafael,USA,Small,1742.4
10193,46,53.37,2003-11-21,Vintage Cars,Glen Waverly,Australia,Small,2455.02
10205,48,63.61,2003-12-03,Vintage Cars,Madrid,Spain,Medium,3053.2799999999997
10215,33,43.13,2004-01-29,Vintage Cars,Burbank,USA,Small,1423.2900000000002
10227,31,48.52,2004-03-02,Vintage Cars,Lyon,France,Small,1504.1200000000001
10244,20,58.22,2004-04-29,Vintage Cars,Madrid,Spain,Small,1164.4
10256,29,51.75,2004-06-08,Vintage Cars,Kobenhavn,Denmark,Small,1500.75
10280,27,57.68,2004-08-17,Vintage Cars,Torino,Italy,Small,1557.36
10289,24,56.07,2004-09-03,Vintage Cars,Bergen,Norway,Small,1345.68
10304,37,48.52,2004-10-11,Vintage Cars,Versailles,France,Small,1795.24
10312,25,44.21,2004-10-21,Vintage Cars,San Rafael,USA,Small,1105.25
10322,41,57.68,2004-11-04,Vintage Cars,Nashua,USA,Small,2364.88
10332,27,89.89,2004-11-17,Vintage Cars,Manchester,UK,Small,2427.03
10347,21,58.95,2004-11-29,Vintage Cars,Melbourne,Australia,Small,1237.95
10356,22,72.41,2004-12-09,Vintage Cars,Paris,France,Small,1593.02
10369,32,98.63,2005-01-20,Vintage Cars,Brickhaven,USA,Medium,3156.16
10381,25,52.83,2005-02-17,Vintage Cars,San Francisco,USA,Small,1320.75
10391,42,100.0,2005-03-09,Vintage Cars,North Sydney,Australia,Medium,4200.0
10422,25,51.75,2005-05-30,Vintage Cars,Allentown,USA,Small,1293.75
10110,37,100.0,2003-03-18,Classic Cars,Manchester,UK,Medium,3700.0
10123,26,100.0,2003-05-20,Classic Cars,Nantes,France,Medium,2600.0
10137,44,99.55,2003-07-10,Classic Cars,Reims,France,Medium,4380.2
10148,47,100.0,2003-09-11,Classic Cars,North Sydney,Australia,Medium,4700.0
10161,43,100.0,2003-10-17,Classic Cars,Aaarhus,Denmark,Medium,4300.0
10172,42,100.0,2003-11-05,Classic Cars,Bridgewater,USA,Medium,4200.0
10181,42,100.0,2003-11-12,Classic Cars,Bergen,Norway,Medium,4200.0
10192,29,100.0,2003-11-20,Classic Cars,Nashua,USA,Medium,2900.0
10204,40,100.0,2003-12-02,Classic Cars,NYC,USA,Medium,4000.0
10212,38,100.0,2004-01-16,Classic Cars,Madrid,Spain,Medium,3800.0
10226,38,100.0,2004-02-26,Classic Cars,San Diego,USA,Medium,3800.0
10241,21,100.0,2004-04-13,Classic Cars,Strasbourg,France,Small,2100.0
10253,24,100.0,2004-06-01,Classic Cars,Liverpool,UK,Medium,2400.0
10266,36,100.0,2004-07-06,Classic Cars,Reggio Emilia,Italy,Medium,3600.0
10278,23,100.0,2004-08-06,Classic Cars,Las Vegas,USA,Small,2300.0
10288,20,100.0,2004-09-01,Classic Cars,Singapore,Singapore,Small,2000.0
10301,32,100.0,2003-10-05,Classic Cars,Oslo,Norway,Medium,3200.0
10311,29,100.0,2004-10-16,Classic Cars,Madrid,Spain,Small,2900.0
10321,44,100.0,2004-11-04,Classic Cars,New Bedford,USA,Medium,4400.0
10331,44,100.0,2004-11-17,Classic Cars,Philadelphia,USA,Medium,4400.0
10343,36,100.0,2004-11-24,Classic Cars,Reims,France,Medium,3600.0
10367,49,56.3,2005-01-12,Classic Cars,Pasadena,USA,Small,2758.7
10378,34,42.64,2005-02-10,Classic Cars,Madrid,Spain,Small,1449.76
10407,59,100.0,2005-04-22,Classic Cars,San Jose,USA,Large,5900.0
10419,37,100.0,2005-05-17,Classic Cars,Salzburg,Austria,Medium,3700.0
10106,36,100.0,2003-02-17,Planes,Bergamo,Italy,Medium,3600.0
10119,43,100.0,2003-04-28,Planes,Salzburg,Austria,Medium,4300.0
10131,21,100.0,2003-06-16,Planes,Glendale,USA,Small,2100.0
10143,32,100.0,2003-08-10,Planes,New Bedford,USA,Medium,3200.0
10155,38,100.0,2003-10-06,Planes,Helsinki,Finland,Medium,3800.0
10167,43,100.0,2003-10-23,Planes,Boras,Sweden,Medium,4300.0
10178,42,100.0,2003-11-08,Planes,Toulouse,France,Medium,4200.0
10186,32,100.0,2003-11-14,Planes,London,UK,Medium,3200.0
10198,42,100.0,2003-11-27,Planes,Makati City,Philippines,Large,4200.0
10210,31,100.0,2004-01-12,Planes,Osaka,Japan,Medium,3100.0
10222,49,100.0,2004-02-19,Planes,San Diego,USA,Medium,4900.0
10250,45,100.0,2004-05-11,Planes,San Jose,USA,Large,4500.0
10262,49,100.0,2004-06-24,Planes,Madrid,Spain,Medium,4900.0
10274,41,100.0,2004-07-21,Planes,Brickhaven,USA,Medium,4100.0
10284,45,100.0,2004-08-21,Planes,Oslo,Norway,Medium,4500.0
10296,36,100.0,2004-09-15,Planes,Munich,Germany,Medium,3600.0
10307,39,100.0,2004-10-14,Planes,Philadelphia,USA,Large,3900.0
10316,27,100.0,2004-11-01,Planes,Cowes,UK,Medium,2700.0
10327,25,100.0,2004-11-10,Planes,Kobenhavn,Denmark,Small,2500.0
10338,41,100.0,2004-11-22,Planes,Charleroi,Belgium,Medium,4100.0
10351,39,99.52,2004-12-03,Planes,London,UK,Medium,3881.2799999999997
10373,28,57.55,2005-01-31,Planes,Oulu,Finland,Small,1611.3999999999999
10386,25,54.57,2005-03-01,Planes,Madrid,Spain,Small,1364.25
10398,33,100.0,2005-03-30,Planes,Reims,France,Medium,3300.0
10400,34,100.0,2005-04-01,Planes,San Jose,USA,Medium,3400.0
10416,24,100.0,2005-05-10,Planes,Reggio Emilia,Italy,Medium,2400.0
10100,30,100.0,2003-01-06,Vintage Cars,Nashua,USA,Medium,3000.0
10110,42,100.0,2003-03-18,Vintage Cars,Manchester,UK,Medium,4200.0
10124,21,100.0,2003-05-21,Vintage Cars,Las Vegas,USA,Small,2100.0
10149,34,100.0,2003-09-12,Vintage Cars,Brisbane,USA,Medium,3400.0
10162,29,100.0,2003-10-18,Vintage Cars,San Francisco,USA,Medium,2900.0
10173,24,100.0,2003-11-05,Vintage Cars,Bergamo,Italy,Medium,2400.0
10182,44,100.0,2003-11-12,Vintage Cars,San Rafael,USA,Large,4400.0
10193,21,100.0,2003-11-21,Vintage Cars,Glen Waverly,Australia,Medium,2100.0
10204,33,100.0,2003-12-02,Vintage Cars,NYC,USA,Medium,3300.0
10214,30,100.0,2004-01-26,Vintage Cars,Madrid,Spain,Medium,3000.0
10227,26,100.0,2004-03-02,Vintage Cars,Lyon,France,Medium,2600.0
10241,41,100.0,2004-04-13,Vintage Cars,Strasbourg,France,Large,4100.0
10280,26,100.0,2004-08-17,Vintage Cars,Torino,Italy,Medium,2600.0
10288,32,100.0,2004-09-01,Vintage Cars,Singapore,Singapore,Medium,3200.0
10302,43,100.0,2003-10-06,Vintage Cars,Liverpool,UK,Large,4300.0
10312,48,100.0,2004-10-21,Vintage Cars,San Rafael,USA,Large,4800.0
10331,44,74.04,2004-11-17,Vintage Cars,Philadelphia,USA,Medium,3257.76
10344,45,100.0,2004-11-25,Vintage Cars,Marseille,France,Large,4500.0
10367,37,100.0,2005-01-12,Vintage Cars,Pasadena,USA,Medium,3700.0
10379,39,100.0,2005-02-10,Vintage Cars,Madrid,Spain,Medium,3900.0
10407,76,100.0,2005-04-22,Vintage Cars,San Jose,USA,Large,7600.0
10420,37,100.0,2005-05-29,Vintage Cars,Chatswood,Australia,Medium,3700.0
10108,38,82.39,2003-03-03,Classic Cars,Makati City,Philippines,Medium,3130.82
10122,43,72.38,2003-05-08,Classic Cars,Marseille,France,Medium,3112.3399999999997
10135,48,79.31,2003-07-02,Classic Cars,San Rafael,USA,Medium,3806.88
10147,26,82.39,2003-09-05,Classic Cars,Brickhaven,USA,Small,2142.14
10160,38,88.55,2003-10-11,Classic Cars,Los Angeles,USA,Medium,3364.9
10170,20,63.14,2003-11-04,Classic Cars,Graz,Austria,Small,1262.8
10181,22,73.92,2003-11-12,Classic Cars,Bergen,Norway,Small,1626.24
10192,45,90.86,2003-11-20,Classic Cars,Nashua,USA,Medium,4088.7
10203,45,85.47,2003-12-02,Classic Cars,Madrid,Spain,Medium,3846.15
10212,20,66.99,2004-01-16,Classic Cars,Madrid,Spain,Small,1339.8
10225,47,64.68,2004-02-22,Classic Cars,Gensve,Switzerland,Medium,3039.9600000000005
10239,46,73.92,2004-04-12,Classic Cars,Oulu,Finland,Medium,3400.32
10253,23,83.93,2004-06-01,Classic Cars,Liverpool,UK,Small,1930.39
10266,33,74.69,2004-07-06,Classic Cars,Reggio Emilia,Italy,Small,2464.77
10278,29,90.86,2004-08-06,Classic Cars,Las Vegas,USA,Small,2634.94
10287,44,82.39,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,3625.16
10300,41,92.4,2003-10-04,Classic Cars,Frankfurt,Germany,Medium,3788.4
10310,20,91.63,2004-10-16,Classic Cars,Koln,Germany,Small,1832.6
10321,37,78.54,2004-11-04,Classic Cars,New Bedford,USA,Small,2905.98
10329,29,100.0,2004-11-15,Classic Cars,NYC,USA,Small,2900.0
10342,55,65.45,2004-11-24,Classic Cars,Melbourne,Australia,Medium,3599.75
10363,22,100.0,2005-01-06,Classic Cars,Espoo,Finland,Medium,2200.0
10377,31,67.76,2005-02-09,Classic Cars,Helsinki,Finland,Small,2100.56
10389,49,79.22,2005-03-03,Classic Cars,Boras,Sweden,Medium,3881.7799999999997
10405,61,73.92,2005-04-14,Classic Cars,Strasbourg,France,Medium,4509.12
10419,39,83.93,2005-05-17,Classic Cars,Salzburg,Austria,Medium,3273.2700000000004
10109,38,100.0,2003-03-10,Classic Cars,Philadelphia,USA,Medium,3800.0
10122,31,100.0,2003-05-08,Classic Cars,Marseille,France,Medium,3100.0
10136,36,100.0,2003-07-04,Classic Cars,Toulouse,France,Medium,3600.0
10148,25,100.0,2003-09-11,Classic Cars,North Sydney,Australia,Medium,2500.0
10161,48,100.0,2003-10-17,Classic Cars,Aaarhus,Denmark,Medium,4800.0
10171,35,100.0,2003-11-05,Classic Cars,Montreal,Canada,Medium,3500.0
10181,21,100.0,2003-11-12,Classic Cars,Bergen,Norway,Medium,2100.0
10192,47,100.0,2003-11-20,Classic Cars,Nashua,USA,Large,4700.0
10204,38,100.0,2003-12-02,Classic Cars,NYC,USA,Medium,3800.0
10212,41,100.0,2004-01-16,Classic Cars,Madrid,Spain,Medium,4100.0
10226,24,100.0,2004-02-26,Classic Cars,San Diego,USA,Medium,2400.0
10240,37,100.0,2004-04-13,Classic Cars,Osaka,Japan,Medium,3700.0
10253,33,100.0,2004-06-01,Classic Cars,Liverpool,UK,Medium,3300.0
10266,49,100.0,2004-07-06,Classic Cars,Reggio Emilia,Italy,Medium,4900.0
10278,29,100.0,2004-08-06,Classic Cars,Las Vegas,USA,Medium,2900.0
10287,24,100.0,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,2400.0
10301,47,100.0,2003-10-05,Classic Cars,Oslo,Norway,Large,4700.0
10310,24,100.0,2004-10-16,Classic Cars,Koln,Germany,Medium,2400.0
10321,25,100.0,2004-11-04,Classic Cars,New Bedford,USA,Medium,2500.0
10331,30,32.47,2004-11-17,Classic Cars,Philadelphia,USA,Small,974.0999999999999
10342,22,100.0,2004-11-24,Classic Cars,Melbourne,Australia,Medium,2200.0
10356,27,64.69,2004-12-09,Classic Cars,Paris,France,Small,1746.6299999999999
10366,34,100.0,2005-01-10,Classic Cars,Charleroi,Belgium,Medium,3400.0
10377,36,100.0,2005-02-09,Classic Cars,Helsinki,Finland,Medium,3600.0
10390,34,43.05,2005-03-04,Classic Cars,San Rafael,USA,Small,1463.6999999999998
10406,48,100.0,2005-04-15,Classic Cars,Kobenhavn,Denmark,Large,4800.0
10419,34,100.0,2005-05-17,Classic Cars,Salzburg,Austria,Medium,3400.0
